objectid,filename,youtubeid,vimeoid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement
INV00255,INV00255.JPG,,,Cartel: FIASAR,Archivo instiucional de Fundación Apoyémonos,1992,Fotografía azul.Parque NacionalVelatón IX Jornada Mundial de Solidaridad personas fallecidas por SIDAI Acto nacional de memoria por las víctimas del SIDAPendon de FIASAR puesto sobre la escaleras con velones encendidos,fotografía a color;ampliación fotográfica;90s;formato vertical;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00256,INV00256.JPG,,,Velatón: las velas forman una figura de corazón,Archivo instiucional de Fundación Apoyémonos,1992,Fotografía azulParque NacionalVelatón IX Jornada Mundial de Solidaridad personas fallecidas por SIDAI Acto nacional de memoria por las víctimas del SIDAVelas encendidas sobre la escalera,fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00257,INV00257.JPG,,,"""A la luz de las velas"": homenaje a los fallecidos por vih/sida, toma 1",Archivo instiucional de Fundación Apoyémonos,1992,Fotografía azulParque NacionalVelatón IX Jornada Mundial de Solidaridad personas fallecidas por SIDAI Acto nacional de memoria por las víctimas del SIDAHombre sentado en medio de las velas encendidas en la escalera,fotografía a color;ampliación fotográfica;90s;formato vertical;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00258,INV00258.JPG,,,Niño con velas,Archivo instiucional de Fundación Apoyémonos,1992,Fotografía azulParque NacionalVelatón IX Jornada Mundial de Solidaridad personas fallecidas por SIDAI Acto nacional de memoria por las víctimas del SIDANiño sentado en las escaleras con velas encendidas en sus manos.,fotografía a color;ampliación fotográfica;90s;formato vertical;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00259,INV00259.JPG,,,"Misa de solidaridad por fallecidos a causa del vih/sida, toma 2",Archivo instiucional de Fundación Apoyémonos,1992,"Sacerdote Liomer Vásquez, oficiando misa debajo de una carpa durante la IX Jornada de Solidaridad por las personas fallecidas a causa del vih/sida",fotografía a color;ampliación fotográfica;90s;formato vertical;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00260,INV00260.JPG,,,Asistentes a la velatón en solidaridad con los fallecidos por sida,Archivo instiucional de Fundación Apoyémonos,1992,"Fotografía azulParque NacionalVelatón IX Jornada Mundial de Solidaridad personas fallecidas por SIDAI Acto nacional de memoria por las víctimas del SIDAPersonas participando de la misa con velas encendidas en sus manosEn la parte superior de la imagen, hacia la izquierda se encuentra Jorge Rodriguez Sastre, QEPD profesor del programa de publicidad de Ricardo Molano en la Universidad Tadeo Lozano, quien realizó todos los carteles de Apoyémonos; viste chaqueta clara y gafas de marco negro; al lado derecho del profesor se encuentra un joven que lleva un bolso colgado al hombro y viste camisa negra, y chaqueta y pantalón de jean; él es integrante del medio Gay pressHacia el centro de la imagen se encuentra Gloria Ortega Bunker, con un bolsito negro colgado al hombro, saco y pantalón de color claro y en posición de perfil; ella es periodista y fue directora de Apoyémonos",fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00261,INV00261.JPG,,,"Figura simbólica ""el sida nos despertó a la vida""",Archivo instiucional de Fundación Apoyémonos,1992,Fotografía azulParque NacionalVelatón IX Jornada Mundial de Solidaridad personas fallecidas por SIDAI Acto nacional de memoria por las víctimas del SIDALetreros y personaje utilizados para la quema simbólica de violencias hacia las personas que viven con SIDA.,fotografía a color;ampliación fotográfica;90s;formato vertical;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00262,INV00262.JPG,,,"Gloria Ortega, de Fundación Apoyémonos",Archivo instiucional de Fundación Apoyémonos,1992,"Fotografía azulParque NacionalVelatón IX Jornada Mundial de Solidaridad personas fallecidas por SIDAI Acto nacional de memoria por las víctimas del SIDAGloria Ortega Bunker con chaleco con botones alfrente de la escalera; periodista, fue directora de Apoyémonos",fotografía a color;ampliación fotográfica;90s;formato vertical;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00263,INV00263.JPG,,,Velas y flores,Archivo instiucional de Fundación Apoyémonos,1992,Fotografía azulParque NacionalVelatón IX Jornada Mundial de Solidaridad personas fallecidas por SIDAI Acto nacional de memoria por las víctimas del SIDAPersonas participando de la misa con velas encendidas en sus manos,fotografía a color;ampliación fotográfica;90s;formato vertical;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00264,INV00264.JPG,,,"Asistentes al homenaje, toma 1",Archivo instiucional de Fundación Apoyémonos,1992,"Fotografía azulParque NacionalVelatón IX Jornada Mundial de Solidaridad personas fallecidas por SIDAI Acto nacional de memoria por las víctimas del SIDAGrupo grande de personas sentadas en las escalerasManuel Velandia se encuentra con chaleco con botones al costado derechoEn la fila inferior, el hombre que tiene un vaso en la mano es Alfonso Castaño y la mujer que esta con la mano en la cabeza es Magdalena Castaño. Las dos personas de apellido Castaño hicieron parte del Frente para la Anticipación Social al Riesgo FIASAR, primer programa nacional orientado a poblaciones vulnerables que tenía como objetivos a los homosexuales y a los(as) trabajadoras sexuales en 12 ciudades del país que buscó capacitar a iguales y miembros del equipo de salud para que trabajaran conjuntamente la prevención del sidaA la izquierda, destrás de dos hombres Gildardo RamírezEl joven que se visualiza sobre Alfonso Castaño con un bolso colgado al hombro, camisa negra, y chaqueta y pantalón de jean; él es integrante del medio Gay press.",fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00265,INV00265.JPG,,,"Asistentes al homenaje, toma 2",Archivo instiucional de Fundación Apoyémonos,1992,"Fotografía azulParque NacionalVelatón IX Jornada Mundial de Solidaridad personas fallecidas por SIDAI Acto nacional de memoria por las víctimas del SIDAGrupo de personas de pie que participan en la misa, llevan velas encendidas en sus manosAl fondo se ve la carrera séptimaHacia la izquierda de la imagen se encuentra Gloria Ortega Bunker, con un bolsito negro colgado al hombro, saco y pantalón de color claro y una flores en una mano y una vela encendida en la otra; ella es periodista y fue directora de ApoyémonosHacia la parte superior central se observa la profesor Jorge Rodríguez Sastre de publicidad de la Universidad Jorge Tadeo Lozano quien fue profesor de Ricardo Molano, lleva gafas de marco negro y se observa su rostro y hombros.",fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00266,INV00266.JPG,,,"Asistentes al homenaje, toma 3",Archivo instiucional de Fundación Apoyémonos,1992,Fotografía azulParque NacionalVelatón IX Jornada Mundial de Solidaridad personas fallecidas por SIDAI Acto nacional de memoria por las víctimas del SIDAGrupo de personas en la esclaera participan en la misa y llevan velas encendidas en sus manos,fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00267,INV00267.JPG,,,"Asistentes al homenaje, toma 4",Archivo instiucional de Fundación Apoyémonos,1992,"Fotografía azulParque NacionalVelatón IX Jornada Mundial de Solidaridad personas fallecidas por SIDAI Acto nacional de memoria por las víctimas del SIDAPersonas sentados y otras paradas posando para la fotoAl costado derecho aparece Manuel Velandia con chaleco con botonesEn la fila inferior al costado derecho aparece Alfonso Castaño con un vaso en la mano y Magdalena Castaño con un niño pequeñoLas dos personas de apellido Castaño hicieron parte del Frente para la Anticipación Social al Riesgo FIASAR, primer programa nacional orientado a poblaciones vulnerables que tenía como objetivos a los homosexuales y a los(as) trabajadoras sexuales en 12 ciudades del país que buscó capacitar a iguales y miembros del equipo de salud para que trabajaran conjuntamente la prevención del sidaAl extremo izquierdo Gildardo RamírezAl lado derecho de Gildardo Ramírez se visualiza a un joven con un bolso colgado al hombro, camisa negra, y chaqueta y pantalón de jean; él es integrante del medio Gay press.",fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00268,INV00268.JPG,,,"Asistentes al homenaje, toma 5",Archivo instiucional de Fundación Apoyémonos,1992,"Fotografía azul.Parque Nacional Velatón IX Jornada Mundial de Solidaridad personas fallecidas por SIDAI Acto nacional de memoria por las víctimas del SIDAGrupo de personas de pie participando de la misa con velas encendidas en sus manosHacia la izquierda de la imagen se encuentra Gloria Ortega Bunker, con un bolsito negro colgado al hombro, saco y pantalón de color claro y una flores en una mano y una vela encendida en la otra; ella es periodista y fue directora de ApoyémonosDetrás de ella al costado izquierdo se visualiza a un joven con un bolso colgado al hombro, camisa negra, y chaqueta y pantalón de jean; él es integrante del medio Gay press; a su vez, detrás de él al costado izquierdo se observa al profesor Jorge Rodríguez Sastre QEPD profesor de publicidad en la Universidad Tadeo Lozano que fue profesor de Ricardo MolanoAl costado extremo derecho aparece la bacterióloga Alicia de Weldeford integrante del Comité Interdisciplinario trabajando para la prevención del sida en Colombia (cabello corto, gafas y pashmina oscura)",fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00269,INV00269.JPG,,,"""A la luz de las velas"": homenaje a los fallecidos por vih/sida, toma 2",Archivo instiucional de Fundación Apoyémonos,1992,Se observan las velas encendidas en la escalera,fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00270,INV00270.JPG,,,"Asistentes al homenaje con velas y antorchas, toma 1",Archivo instiucional de Fundación Apoyémonos,1992,"Grupo de personas con velas y antorchas encendidas. En el centro, Leonardo Mogollón. Gildardo Ramírez aparece arrodillado a la derecha, detrás de él (de chaqueta oscura con una vela encendida en la mano) se encuentra Diego. Al lado derecho de Gildardo Ramírez la enfermera Lilia López. Las dos personas de apellido Castaño pertenecen a Frente para la Anticipación Social al Riesgo - FIASAR, primer programa nacional orientado a poblaciones vulnerables que tenía como objetivos a los homosexuales y a los(as) trabajadoras sexuales en 12 ciudades del país que buscó capacitar para trabajar conjuntamente la prevención del sida.",fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00271,INV00271.JPG,,,"Asistentes al homenaje con velas y antorchas, toma 2",Archivo instiucional de Fundación Apoyémonos,1992,"Gildardo Ramírez arrodillado a la derecha, al lado del hombre con chaqueta con capucha de color gris se encuentra (Alfonso Castaño, de chaqueta café y camise verde)Al lado derecho de Gildardo Ramírez la enfermera Lilia LópezLas dos personas de apellido castaño pertenecen a Frente para la Anticipación Social al Riesgo FIASAR primer programa nacional orientado a poblaciones vulnerables que tenía como objetivos a los homosexuales y a los(as) trabajadoras sexuales en 12 ciudades del país que buscó capacitar para trabajar conjuntamente la prevención del sida",fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00272,INV00272.JPG,,,"Asistentes al homenaje con velas y antorchas, toma 3",Archivo instiucional de Fundación Apoyémonos,1992,"Gildardo Ramírez arrodillado a la derecha, al lado del hombre con chaqueta con capucha de color gris se encuentra (Alfonso Castaño, de chaqueta café y camise verde)Al lado derecho de Gildardo Ramírez la enfermera Lilia LópezLas dos personas de apellido castaño pertenecen a Frente para la Anticipación Social al Riesgo FIASAR primer programa nacional orientado a poblaciones vulnerables que tenía como objetivos a los homosexuales y a los(as) trabajadoras sexuales en 12 ciudades del país que buscó capacitar para trabajar conjuntamente la prevención del sida",fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00273,INV00273.JPG,,,"""A la luz de las velas"": homenaje a los fallecidos por vih/sida, toma 3",Archivo instiucional de Fundación Apoyémonos,1992,"Velas blancas dispiestas sobre la escalera encendidas y una pancarta en la parte inferior que dice: ""Colombia, Colombia""",fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00274,INV00274.JPG,,,"Gildardo, Magdalena y Lilia",Archivo instiucional de Fundación Apoyémonos,1992,"De izquierda a derecha: Gildardo Ramírez, Magdalena Castaño del Frente para la Anticipación Social al Riesgo - FIASAR; y la enfermera Lilia López. Todos portan velas y antorchas.",fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00275,INV00275.JPG,,,"Asistentes al homenaje, toma 7",Archivo instiucional de Fundación Apoyémonos,1992,"Seis personas con velas encendidas en sus manos llevan sombrillas. De izquierda a derecha: Emilse, Aura González, Esperanza Rojas, Omar, Luz Elena Rojas y Virginia Gerena.",fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00276,INV00276.JPG,,,Henry Ardila habla con un joven,Archivo instiucional de Fundación Apoyémonos,1992,A la izquierda Henry Ardila y otro muchacho a la derecha,fotografía a color;ampliación fotográfica;90s;formato horizontal;,Bogotá,4.623892,-74.065875,Velatón en la IX Jornada Mundial de Solidaridad con las personas fallecidas por VIH/sida - Acto Nacional de Memoria por las Víctimas del sida,"Caja 1, sobre 26",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00277,INV00277.JPG,,,Germán Rincón-Perfetti durante la preparación a la marcha,Archivo personal de Manuel Velandia Mora,1998,1998. Junio. 17. Germán Rincón-Perfetti con un libro en sus manos mira a la cámara durante durante las actividades preparatorias de la marcha 1998.,fotografía a color;ampliación fotográfica;90s;formato vertical;,Bogotá,0,0,Congreso sobre VIH/Sida,"Caja 1, sobre 27",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00278,INV00278.JPG,,,Germán Rincón y Manuel Velandia en Congreso sobre vih/sida,Archivo personal de Manuel Velandia Mora,1998,1998. Julio. 24. A la izquierda Germán Rincón Perfetti y a la derecha Manuel Velandia en un restaurante sentados durante el Congreso de sexología en 1998.,fotografía a color;ampliación fotográfica;90s;formato vertical;,Bogotá,0,0,Congreso sobre VIH/Sida,"Caja 1, sobre 27",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00279,INV00279.JPG,,,"Grafitti ""Los Maricas…""",Archivo personal de Manuel Velandia Mora,1983,"Graffiti sobre edificio que dice: ""Los maricas decidimos sobre nuestras vidas y prrestamos servicio militar""",fotografía a color;retoque digital;sin fecha;formato horizontal;,Bogotá,0,0,Primera Marcha por las Minorías Sexuales en Bogotá,"Caja 1, sobre 29",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00280,INV00280.JPG,,,Ensayo del discurso para la primera marcha,Archivo personal de Manuel Velandia Mora; posible operario de cámara: Jairo Hernández o Germán Rodríguez,1983,"1983. Junio. 27. Manuel Velandia prepara en la tarde de ese día el discurso para la primera marcha del orgullo en Bogotá que versó sobre las razones por las que los marchantes se habían puesto un triángulo de color rosa en las mejillas (símbolo con el que marcaban a los homosexuales y objetores de conciencia en los campos de concentración en Alemania) y también, sobre por qué marchában enarbolando pendones.",fotografía a color;ampliación fotográfica;90s;formato vertical;,Bogotá,4.610421,-74.072157,Primera Marcha por las Minorías Sexuales en Bogotá,"Caja 1, sobre 30",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00281,INV00281.JPG,,,Bazar 'marica' para la venta de productos en Alto San Antonio,Archivo personal de Manuel Velandia Mora,1998,"1998. Mayo. 17. Manuel Velandia en primer plano con girasoles articifiales en sus manos, a su lado se encuentra Liliana Gómez Ángel y, detrás, Ricardo Machado. En la parte inferior de la imagen se puede ver la Revista Acénto. Bazar Alto San Antonio, La Calera.",fotografía a color;ampliación fotográfica;90s;formato horizontal;revista acento;,"Km. 4,5 vía La Calera",4.675487,-74.021377,Bazar de Alto San Antonio,"Caja 1, sobre 31",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00282,INV00282.JPG,,,"Larissa, Liliana y Ana María en evento sobre vih/sida de Apoyémonos, toma 1",Archivo institucional de Fundación Apoyémonos,1991,"A la izquierda de la imagen aparece una señora se acerca a preguntar por la campañaAl lado izquierdo un andamio que sostiene pendonesDe izquierda a derecha: Larissa, Liliana Gómez Ángel y Ana María ChivvetaEl profesor del programa de publicidad de la Universidad Tadeo Lozano quien fue profesor de Ricardo Molano; Jorge Rodríguez Sastre QEPD, diagramó los afiches de prevención del SIDA que muestra esta fotografía",fotografía a color;ampliación fotográfica;90s;formato vertical;,Bogotá,4.649575,-74.063114,"Encuentro en la Plaza de Lourdes, campaña de prevencion contra el VIH/sida de Apoyémonos","Caja 1, sobre 32",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00283,INV00283.JPG,,,"Stand de Apoyémonos en la Plaza de Lourdes, toma 1",Archivo institucional de Fundación Apoyémonos,1991,"Carpa donde se entrega información alas personasEl profesor del programa de publicidad de la Universidad Tadeo Lozano quien fue profesor de Ricardo Molano; Jorge Rodríguez Sastre QEPD, diagramó los afiches de prevención del SIDA que muestra esta fotografía",fotografía a color;negativo;90s;formato vertical;,Bogotá,4.649575,-74.063114,"Encuentro en la Plaza de Lourdes, campaña de prevencion contra el VIH/sida de Apoyémonos","Caja 1, sobre 32",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00284,INV00284.JPG,,,"Stand de Apoyémonos en la Plaza de Lourdes, toma 2",Archivo institucional de Fundación Apoyémonos,1991,"Carpa donde se entrega información a las personasEl profesor del programa de publicidad de la Universidad Tadeo Lozano quien fue profesor de Ricardo Molano; Jorge Rodríguez Sastre QEPD, diagramó los afiches de prevención del SIDA que muestra esta fotografía",fotografía a color;negativo;90s;formato horizontal;,Bogotá,4.649575,-74.063114,"Encuentro en la Plaza de Lourdes, campaña de prevencion contra el VIH/sida de Apoyémonos","Caja 1, sobre 32",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00285,INV00285.JPG,,,Fabián Betancourt,Archivo institucional de Fundación Apoyémonos,1991,"Fabián Betancourt de cuerpo entero en la Plaza de Lourdes, en el stand de Apoyémonos, donde se brindaba información sobre vih/sida",fotografía a color;negativo;90s;formato vertical;,Bogotá,4.649575,-74.063114,"Encuentro en la Plaza de Lourdes, campaña de prevencion contra el VIH/sida de Apoyémonos","Caja 1, sobre 32",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00286,INV00286.JPG,,,Lazo rojo,Archivo institucional de Fundación Apoyémonos,1991,"Gran pendón donde hay un lazo rojo alusivo a la lucha contra el sida. El profesor del programa de publicidad de la Universidad Tadeo Lozano quien fue profesor de Ricardo Molano; Jorge Rodríguez Sastre QEPD, diagramó los afiches de prevención del SIDA que muestra esta fotografía",fotografía a color;negativo;90s;formato vertical;,Bogotá,4.649575,-74.063114,"Encuentro en la Plaza de Lourdes, campaña de prevencion contra el VIH/sida de Apoyémonos","Caja 1, sobre 32",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00287,INV00287.JPG,,,"Cartel: ""sida, todos tenemos derechos""",Archivo institucional de Fundación Apoyémonos,1991,"Cartel o pancarta que dice: ""Todos tenemos derechos, todos tenemos responsabilidadesApoyémonos""El profesor del programa de publicidad de la Universidad Tadeo Lozano quien fue profesor de Ricardo Molano; Jorge Rodríguez Sastre QEPD, diagramó los afiches de prevención del SIDA que muestra esta fotografía",fotografía a color;negativo;90s;formato horizontal;,Bogotá,4.649575,-74.063114,"Encuentro en la Plaza de Lourdes, campaña de prevencion contra el VIH/sida de Apoyémonos","Caja 1, sobre 32",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00288,INV00288.JPG,,,"Larissa, Liliana y Ana María en evento sobre vih/sida de Apoyémonos, toma 2",Archivo institucional de Fundación Apoyémonos,1991,"Estand ApoyémonosDe izquierda a derecha: Larissa, Liliana Gómez Ángel y Ana María ChivvetaEl profesor del programa de publicidad de la Universidad Tadeo Lozano quien fue profesor de Ricardo Molano; Jorge Rodríguez Sastre QEPD, diagramó los afiches de prevención del SIDA que muestra esta fotografía",fotografía a color;negativo;90s;formato vertical;,Bogotá,4.649575,-74.063114,"Encuentro en la Plaza de Lourdes, campaña de prevencion contra el VIH/sida de Apoyémonos","Caja 1, sobre 32",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00289,INV00289.JPG,,,"Larissa, Liliana y Ana María en evento sobre vih/sida de Apoyémonos, toma 3",Archivo institucional de Fundación Apoyémonos,1991,"Estand ApoyémonosDe izquierda a derecha: Larissa, Liliana Gómez Ángel y Ana María ChivvetaEl profesor del programa de publicidad de la Universidad Tadeo Lozano quien fue profesor de Ricardo Molano; Jorge Rodríguez Sastre QEPD, diagramó los afiches de prevención del SIDA que muestra esta fotografía",fotografía a color;negativo;90s;formato vertical;,Bogotá,4.649575,-74.063114,"Encuentro en la Plaza de Lourdes, campaña de prevencion contra el VIH/sida de Apoyémonos","Caja 1, sobre 32",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00290,INV00290.JPG,,,"Larissa, Liliana y Ana María en evento sobre vih/sida de Apoyémonos, toma 4",Archivo institucional de Fundación Apoyémonos,1991,"Estand Apoyémonos. De izquierda a derecha: Larissa Varela Velandia, Liliana Gómez Ángel y Ana María Chivetta. El profesor del programa de publicidad de la Universidad Tadeo Lozano quien fue profesor de Ricardo Molano; Jorge Rodríguez Sastre (QEPD), diagramó los afiches de prevención del sida que muestra esta fotografía",fotografía a color;negativo;90s;formato vertical;,Bogotá,4.649575,-74.063114,"Encuentro en la Plaza de Lourdes, campaña de prevencion contra el VIH/sida de Apoyémonos","Caja 1, sobre 32",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
INV00291,INV00291.JPG,,,"Equipo del documental ""Un vuelo de vida"", toma 1",Archivo personal de Manuel Velandia Mora,1991,"Equipo de producción del documental financiado por el Ministerio de Salud: ""Un vuelo de vida"". A la izquierda el sonidista, Javier Moya; al centro la directora, Margarita Carrillo; dertás de ella el actor Luis Ricardo Gaitán; y a la derecha, de bigote, el camarógrafo Jorge Perea.",fotografía sepia; ampliación fotográfica;90s;formato vertical;,Bogotá,4.623591,-74.063304,"Producción Documental ""Un Vuelo de Vida""","Caja 1, sobre 33",Image;StillImage,image/jpeg,ESP,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/
